#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2025-05-30-15-39-33
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer	source
#types	time	string	addr	port	addr	port	string	string	bool	string	string
1499169223.076809	Cw8x663p2bi718hpac	fe80::266e:96ff:fe4a:377a	8612	ff02::1	8612	bad_UDP_checksum	-	F	zeek	UDP
1499187449.856643	CUbWKc3OGNS3ZdiIvc	192.168.10.9	6565	52.84.145.87	80	above_hole_data_without_any_acks	-	F	zeek	TCP
1499187449.988632	CLTmaf1l7f9G7JOoJ5	192.168.10.9	6564	52.84.145.87	80	inflate_failed	-	F	zeek	ZIP
1499187450.029479	CmMuNq1E8HLrJBxWjj	192.168.10.9	6567	52.84.145.87	80	inflate_failed	-	F	zeek	ZIP
1499187451.204753	CHKOHr3QaweJN3Xj97	192.168.10.9	6586	192.168.10.50	22	data_before_established	-	F	zeek	TCP
1499187451.585418	CMUBMi1G8o7O9pshqc	192.168.10.9	6590	52.84.145.87	80	possible_split_routing	-	F	zeek	-
1499187451.643517	CGRR051N9Y0ldrBT0f	192.168.10.9	6592	151.101.0.249	80	inflate_failed	-	F	zeek	ZIP
1499187471.991030	CLVYLXHxE0GxqgK75	192.168.10.8	53550	23.23.147.226	443	possible_split_routing	-	F	zeek	-
1499187484.930625	CpkK8In1XhsNxUFB9	192.168.10.25	56711	192.168.10.3	389	window_recision	-	F	zeek	-
1499187485.343151	CfUQjq4PDGGBzVX6Cd	192.168.10.15	55721	192.168.10.3	49671	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499187545.973880	CEEmGI1N3MGcqvCFcb	192.168.10.25	56751	172.217.6.228	443	possible_split_routing	-	F	zeek	-
1499187549.434741	CgFYaf2oB5RFYFLKc7	192.168.10.8	53616	192.168.10.50	33735	possible_split_routing	-	F	zeek	-
1499187609.350963	CMdwl7wQ3j34CXaM5	192.168.10.5	57757	74.121.134.231	443	possible_split_routing	-	F	zeek	-
1499187609.361579	CMdwl7wQ3j34CXaM5	192.168.10.5	57757	74.121.134.231	443	window_recision	-	F	zeek	-
1499187609.766935	CgxmgJ18ylOqckTTm1	192.168.10.5	57761	74.121.134.231	443	window_recision	-	F	zeek	-
1499187634.775282	CPQ03d14SoYb0gOQk1	192.168.10.8	53681	178.255.83.1	80	possible_split_routing	-	F	zeek	-
1499187701.167147	CdIcf6wpuTbvnmsSc	192.168.10.14	54770	152.163.13.6	443	window_recision	-	F	zeek	-
1499187701.170371	CPnCqMBrfLaOtVDSd	192.168.10.14	54767	152.163.13.6	443	window_recision	-	F	zeek	-
1499187719.635931	C6s2Pg3S6Y7gJrMa67	192.168.10.9	6615	151.101.20.249	443	possible_split_routing	-	F	zeek	-
1499187727.622737	C0xQld4Hdo46Hf0Xxi	192.168.10.9	6671	23.194.108.235	80	inflate_failed	-	F	zeek	ZIP
1499187750.139997	CF8Gvg3hGaZh7X2bJf	192.168.10.17	42199	104.244.46.167	443	possible_split_routing	-	F	zeek	-
1499187750.140022	CHLWFV246DUonkRHNd	192.168.10.17	42200	104.244.46.167	443	possible_split_routing	-	F	zeek	-
1499187759.961697	C41kzM21JuISDgSnu3	192.168.10.8	53730	192.229.173.173	443	possible_split_routing	-	F	zeek	-
1499187833.668601	C4O7o4mxiXtXbv5qi	192.168.10.8	53733	23.50.75.27	80	possible_split_routing	-	F	zeek	-
1499187834.293537	Cyqoo010gOkaHSv0F8	192.168.10.51	53599	192.82.243.118	80	window_recision	-	F	zeek	-
1499187875.659005	CdXcDm2pUUlGnbmOV3	192.168.10.8	53744	152.195.33.162	80	possible_split_routing	-	F	zeek	-
1499187875.660678	CRnEcF1POhJfAeUFg5	192.168.10.8	53745	198.232.125.87	443	possible_split_routing	-	F	zeek	-
1499187877.498618	Cra9d65SvDSlM7RV	192.168.10.8	53774	54.171.35.19	443	possible_split_routing	-	F	zeek	-
1499187880.821200	CcYGsC1nFftHrIhRXb	192.168.10.8	53781	54.231.73.66	443	possible_split_routing	-	F	zeek	-
1499187970.439618	CzZvRG1f8Nf8d4L2Ch	192.168.10.51	38030	23.194.140.85	80	inflate_failed	-	F	zeek	ZIP
1499187976.059556	C9UhT41ZaIxaDwzozf	192.168.10.51	58899	72.21.91.113	80	inflate_failed	-	F	zeek	ZIP
1499187976.064487	Cqj4Dp2g7yM8Z8azOc	192.168.10.51	34943	23.111.9.213	80	inflate_failed	-	F	zeek	ZIP
1499187976.101592	Cj6ey32PQN7RB2UnS6	192.168.10.51	53547	216.137.43.119	80	inflate_failed	-	F	zeek	ZIP
1499187976.579569	CHzFcsuEdSYAuNEG3	192.168.10.51	40177	172.217.6.234	80	inflate_failed	-	F	zeek	ZIP
1499187989.914123	CyFqGD29AqKrnyJnPa	192.168.10.51	54411	52.6.166.140	80	possible_split_routing	-	F	zeek	-
1499187990.177062	C3u85i25sU6axyz5xl	192.168.10.51	43360	192.82.242.50	80	window_recision	-	F	zeek	-
1499187993.730001	CKyQ104oq38wSqA2Ch	192.168.10.51	35885	64.12.245.38	443	window_recision	-	F	zeek	-
1499187994.132930	CCcLOy4uBp8K88MlS5	192.168.10.51	44733	63.135.90.143	443	window_recision	-	F	zeek	-
1499187994.338934	COic7x2yXWyInJ9Iui	192.168.10.51	54630	152.163.56.2	443	window_recision	-	F	zeek	-
1499187995.766965	CzCdn22mDMM1YxUjy2	192.168.10.51	33953	152.163.50.3	443	window_recision	-	F	zeek	-
1499188000.443085	CkE4SB4qs1rxLJbH1d	192.168.10.51	47185	204.13.194.231	80	window_recision	-	F	zeek	-
1499188000.447380	Cd7jWL1as4cnHQhFsh	192.168.10.51	43721	204.13.194.242	80	window_recision	-	F	zeek	-
1499188082.753642	CLI20SS6WYwdHDqOd	192.168.10.25	56980	160.92.49.14	80	inflate_failed	-	F	zeek	ZIP
1499188082.870742	CY3iLS3xHsfdBSzp9k	192.168.10.25	56981	160.92.49.14	80	inflate_failed	-	F	zeek	ZIP
1499188083.011312	Cb91dw2syJT3anQUCf	192.168.10.25	56985	160.92.49.14	80	inflate_failed	-	F	zeek	ZIP
1499188084.011395	Ck4ykx2gmbuBEdLEDf	192.168.10.25	56989	160.92.49.14	80	inflate_failed	-	F	zeek	ZIP
1499188084.100433	Cpynvp2D1CgT2Fyq66	192.168.10.25	56984	160.92.49.17	80	inflate_failed	-	F	zeek	ZIP
1499188084.187939	CQ32dD1gYReOdHYnud	192.168.10.25	56993	160.92.49.14	80	inflate_failed	-	F	zeek	ZIP
1499188087.400301	CT1k523tTjUB9ZDoy9	192.168.10.25	57016	160.92.49.14	80	inflate_failed	-	F	zeek	ZIP
1499188124.116966	CESNcjc3WtE6mxuT9	192.168.10.8	53865	192.73.252.145	443	possible_split_routing	-	F	zeek	-
1499188147.288517	CWfl7JLVcQkImWpJ4	192.168.10.16	51094	149.174.28.142	443	window_recision	-	F	zeek	-
1499188149.999301	Cu1Ie81dOSoIKn8627	192.168.10.17	39164	151.101.209.179	443	possible_split_routing	-	F	zeek	-
1499188169.088988	CrGiSw21RrLNf6GCP6	192.168.10.5	57786	192.168.10.3	49666	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499188186.222944	CSvQFhVJE0j0FoPWf	192.168.10.14	54836	192.168.10.50	50320	possible_split_routing	-	F	zeek	-
1499188253.937640	Cclv7SnPjuK2gywIi	192.168.10.8	53895	23.203.64.222	443	possible_split_routing	-	F	zeek	-
1499188255.910162	CO3HHP1HRTvxYUK1Ea	192.168.10.8	53906	104.88.70.158	443	possible_split_routing	-	F	zeek	-
1499188257.583786	C9WGk02I0IlymECl9g	192.168.10.8	53963	31.13.71.2	443	possible_split_routing	-	F	zeek	-
1499188258.076931	CAUnPo4zyG3b8cWGq8	192.168.10.8	53975	72.21.91.29	80	possible_split_routing	-	F	zeek	-
1499188337.390378	Cm8U1i1wqL31P5Y7y8	192.168.10.25	57231	172.217.5.227	80	inflate_failed	-	F	zeek	ZIP
1499188339.969245	ClEYxjviB7Sf9MO5e	192.168.10.25	57237	216.58.219.227	80	inflate_failed	-	F	zeek	ZIP
1499188362.757489	Clh5SazUn2zwQE7G1	192.168.10.8	53985	152.195.33.162	80	possible_split_routing	-	F	zeek	-
1499188418.410890	CG2iBo4htPI4lGbIAf	192.168.10.9	6987	104.88.89.135	443	possible_split_routing	-	F	zeek	-
1499188419.060225	C5q7wt375uCSsvY5Ud	192.168.10.9	6962	204.13.194.231	443	window_recision	-	F	zeek	-
1499188429.168615	CPAV9E2kfI5OgEbTi2	192.168.10.9	6995	204.13.194.231	443	window_recision	-	F	zeek	-
1499188460.179738	CGvxDu2epUkrCnaJg6	192.168.10.16	51408	185.22.116.25	443	possible_split_routing	-	F	zeek	-
1499188460.185204	CGvxDu2epUkrCnaJg6	192.168.10.16	51408	185.22.116.25	443	window_recision	-	F	zeek	-
1499188474.776437	CP5gAZDxabWFHKI3	192.168.10.16	39568	64.12.245.38	443	window_recision	-	F	zeek	-
1499188534.299998	CDZdaL2l8WKSA7Wakk	192.168.10.12	54426	172.217.10.130	443	possible_split_routing	-	F	zeek	-
1499188549.176468	CgHDnx1DLvkcInxuj5	192.168.10.25	57456	23.65.225.139	80	possible_split_routing	-	F	zeek	-
1499188549.204915	CYK4IE1bTNAPWonO1d	192.168.10.25	57455	23.65.225.139	80	inflate_failed	-	F	zeek	ZIP
1499188549.207992	Csm39R1CR4TR09sX9j	192.168.10.25	57454	23.65.225.139	80	inflate_failed	-	F	zeek	ZIP
1499188549.535669	CgHDnx1DLvkcInxuj5	192.168.10.25	57456	23.65.225.139	80	inflate_failed	-	F	zeek	ZIP
1499188549.540067	CmyfXt1KhlIKJyloA3	192.168.10.25	57453	23.65.225.139	80	inflate_failed	-	F	zeek	ZIP
1499188555.802049	CNM7V9ca18nHJHxQ5	192.168.10.16	60218	149.174.66.133	443	window_recision	-	F	zeek	-
1499188555.929955	CHlxzX3pBgIlful5Q6	192.168.10.16	60230	149.174.66.133	443	window_recision	-	F	zeek	-
1499188557.560377	CEBWqA3nFxd2RMYxHe	192.168.10.16	34856	152.163.50.3	443	window_recision	-	F	zeek	-
1499188558.584453	CcGFfE2pc0kFB3PRqh	192.168.10.16	51548	149.174.28.142	443	window_recision	-	F	zeek	-
1499188567.316694	CVPKExyB6uLKgRXC7	192.168.10.25	57543	54.192.37.195	443	possible_split_routing	-	F	zeek	-
1499188568.619735	CtLLml3199kNfou0G2	192.168.10.25	57584	52.3.45.52	443	possible_split_routing	-	F	zeek	-
1499188568.622597	CLGhb33bUftmR4Qzl	192.168.10.25	57574	52.94.216.48	443	window_recision	-	F	zeek	-
1499188570.720579	CZfYXw3hb30VciPE3e	192.168.10.25	57640	104.154.79.29	443	possible_split_routing	-	F	zeek	-
1499188575.610098	CfJaSG3s9QmnZtVOH	192.168.10.25	57671	54.192.37.73	443	possible_split_routing	-	F	zeek	-
1499188575.610816	CG4oQS3WMM4DOIp9rl	192.168.10.25	57672	54.192.37.26	443	possible_split_routing	-	F	zeek	-
1499188576.175992	CGZ8fQ2Vsf0VhnJNoc	192.168.10.25	57685	54.192.37.181	443	possible_split_routing	-	F	zeek	-
1499188581.940837	CTuTsL3azgkFn7vIQl	192.168.10.25	57763	66.110.99.9	443	possible_split_routing	-	F	zeek	-
1499188582.835241	Cx4ZUp26maniAK0GGh	192.168.10.25	57770	68.67.178.111	443	possible_split_routing	-	F	zeek	-
1499188583.434664	CxJbyX1yYO7rK4ciub	192.168.10.25	57794	68.67.178.111	443	possible_split_routing	-	F	zeek	-
1499188587.632054	CW4Txg4NHi3XtcJYn6	192.168.10.25	57885	208.185.118.99	80	inflate_failed	-	F	zeek	ZIP
1499188594.009265	C83H4PSRbgEkQvgol	192.168.10.25	57933	178.172.160.16	443	possible_split_routing	-	F	zeek	-
1499188606.190031	CywOtb44I0RCRmPOg	192.168.10.8	54054	185.86.139.32	443	possible_split_routing	-	F	zeek	-
1499188606.190166	CywOtb44I0RCRmPOg	192.168.10.8	54054	185.86.139.32	443	window_recision	-	F	zeek	-
1499188607.141358	CjxiAC30pc4fK1aXA1	192.168.10.8	54073	194.126.157.22	443	possible_split_routing	-	F	zeek	-
1499188617.236804	CtTS6N1d0qcXiWbaQk	192.168.10.25	58160	23.194.142.21	443	possible_split_routing	-	F	zeek	-
1499188617.584749	CTR6053rhgH69ehvKe	192.168.10.25	58193	23.194.142.21	443	possible_split_routing	-	F	zeek	-
1499188629.149089	CO3kQi1Oje5aRV2eu2	192.168.10.8	54139	72.167.239.239	80	possible_split_routing	-	F	zeek	-
1499188630.307229	CZrY0nZ44Js14qlw4	192.168.10.8	54160	23.194.108.235	80	inflate_failed	-	F	zeek	ZIP
1499188631.771904	Cd9XY6LxKt2hMt0h	192.168.10.8	54186	205.185.216.42	443	possible_split_routing	-	F	zeek	-
1499188634.821820	CtOCYR1f5u0TgXMdwb	192.168.10.8	54217	23.50.75.27	80	possible_split_routing	-	F	zeek	-
1499188637.401588	CZvGQX2uQnFvde3Cf	192.168.10.8	54272	104.88.25.189	80	possible_split_routing	-	F	zeek	-
1499188637.973524	CT5bzF1nT0tfuZhnoh	192.168.10.8	54286	192.82.242.21	443	possible_split_routing	-	F	zeek	-
1499188638.179659	CT5bzF1nT0tfuZhnoh	192.168.10.8	54286	192.82.242.21	443	window_recision	-	F	zeek	-
1499188638.558166	C1Xil9WaQgp35cqsk	192.168.10.8	54287	72.167.239.239	80	possible_split_routing	-	F	zeek	-
1499188638.558547	C4uEjp2GNUiSUwCJ14	192.168.10.8	54291	72.167.239.239	80	possible_split_routing	-	F	zeek	-
1499188638.841168	CR4GGu3VNXxQS2aSW9	192.168.10.8	54253	152.163.50.3	443	window_recision	-	F	zeek	-
1499188639.191879	CwBL1q4H1wwyZDg1C4	192.168.10.8	54289	192.82.242.21	443	window_recision	-	F	zeek	-
1499188639.375534	CIpE3D1YkVBKDXctt6	192.168.10.8	54294	192.82.242.21	443	window_recision	-	F	zeek	-
1499188639.480896	Ck8xIa1j4tyO3yEXch	192.168.10.8	54295	192.82.242.21	443	window_recision	-	F	zeek	-
1499188639.480900	CTVthz24TRY8zhRDhe	192.168.10.8	54296	192.82.242.21	443	window_recision	-	F	zeek	-
1499188639.481166	CohAhH1Gx7Mhvycp4k	192.168.10.8	54297	192.82.242.21	443	window_recision	-	F	zeek	-
1499188639.557162	CcnbYy14tiKkj82bBf	192.168.10.8	54302	192.82.242.21	443	window_recision	-	F	zeek	-
1499188639.631062	CIhygp2sbm3Di3VIY5	192.168.10.8	54305	192.82.242.21	443	window_recision	-	F	zeek	-
1499188648.345764	C6J0GT34dYjzsWilgb	192.168.10.8	54254	152.163.56.2	443	window_recision	-	F	zeek	-
1499188664.439829	COxSGl1AEl5csBOuh6	192.168.10.25	58324	172.217.3.35	80	inflate_failed	-	F	zeek	ZIP
1499188671.595439	C6LwmR2CIB8PA6mshk	192.168.10.25	58377	54.239.17.113	443	window_recision	-	F	zeek	-
1499188673.065904	CZaOUmjLWVaBRH19a	192.168.10.25	58387	192.0.77.2	443	possible_split_routing	-	F	zeek	-
1499188682.424628	CO9vQ6KTTkNSOmPGl	192.168.10.25	58460	23.194.109.111	443	possible_split_routing	-	F	zeek	-
1499188682.425649	Ck10cPh2EJ8l0rqVh	192.168.10.25	58463	23.194.109.111	443	possible_split_routing	-	F	zeek	-
1499188690.265284	CHc9Nj3UsVZkaHNmdd	192.168.10.25	58529	72.30.3.43	443	possible_split_routing	-	F	zeek	-
1499188690.769773	CMlxMKVhfRza5FOwa	192.168.10.25	58571	8.43.72.97	443	possible_split_routing	-	F	zeek	-
1499188694.020370	Ck0aCq4LactWoWrFSj	192.168.10.25	58557	152.163.56.2	443	window_recision	-	F	zeek	-
1499188694.401477	CRdAYJ1AA85wr18Cx1	192.168.10.25	58606	152.163.56.2	443	window_recision	-	F	zeek	-
1499188694.404345	CMKfq226pv8yk3C0Lk	192.168.10.25	58610	152.163.56.2	443	window_recision	-	F	zeek	-
1499188694.589820	CjCawb3KsETGTIRx4j	192.168.10.25	58628	152.163.56.2	443	window_recision	-	F	zeek	-
1499188750.538481	CYxQ4x2rgFJx8ZIfB1	192.168.10.8	54320	23.15.4.11	443	possible_split_routing	-	F	zeek	-
1499188780.469560	C41MYA7fuxbTEMqD6	192.168.10.16	56754	172.217.12.170	80	inflate_failed	-	F	zeek	ZIP
1499188780.471825	CYQpAo9IwTZgTiCCe	192.168.10.16	50004	104.31.90.107	80	inflate_failed	-	F	zeek	ZIP
1499188780.548241	CHfS4I1n8adon0Xtgf	192.168.10.16	43100	136.243.63.184	80	inflate_failed	-	F	zeek	ZIP
1499188801.869393	Cc2gNF2EAmppieTZHf	192.168.10.25	58713	23.65.239.63	80	inflate_failed	-	F	zeek	ZIP
1499188802.155057	Ce3zC42hq9BKUboVt1	192.168.10.25	58714	172.217.10.234	80	inflate_failed	-	F	zeek	ZIP
1499188806.466352	CMjikt3bZC6bahb52l	192.168.10.25	58743	63.144.176.75	443	possible_split_routing	-	F	zeek	-
1499188813.354437	Cbr2XN2i9WoTvS6vZk	192.168.10.25	58751	216.137.43.126	80	inflate_failed	-	F	zeek	ZIP
1499188813.426147	CoIrRV3YhXf1Eazv5d	192.168.10.25	58754	208.46.17.41	80	inflate_failed	-	F	zeek	ZIP
1499188816.160421	Ce6So33GrGoLJry5M1	192.168.10.25	58762	172.217.12.194	80	inflate_failed	-	F	zeek	ZIP
1499188819.716501	CXHp7G1nO3JsJ1xlX6	192.168.10.25	58790	172.217.12.130	443	possible_split_routing	-	F	zeek	-
1499188829.309624	CFa73s13nCBf8RyG0e	192.168.10.25	58833	172.217.10.131	80	inflate_failed	-	F	zeek	ZIP
1499188830.522718	CWPgih2KXz4Jlkw37g	192.168.10.25	58836	172.217.11.3	80	inflate_failed	-	F	zeek	ZIP
1499188830.533522	CSNSVR2fa06xRWQlI7	192.168.10.25	58835	172.217.10.131	80	inflate_failed	-	F	zeek	ZIP
1499188846.778153	C8SCYX1tNojKVvHwr3	192.168.10.25	58854	172.217.10.131	80	inflate_failed	-	F	zeek	ZIP
1499188900.873556	CxMBvQ2SkrjDUbtBuk	192.168.10.25	58916	172.217.10.131	80	inflate_failed	-	F	zeek	ZIP
1499188953.034486	Cw63Z94EtObjKW1Znh	192.168.10.25	58992	172.217.10.6	443	possible_split_routing	-	F	zeek	-
1499188960.257370	ClalNdHdGkRq6K1G5	192.168.10.17	52515	148.251.117.20	80	inflate_failed	-	F	zeek	ZIP
1499188960.596358	CsCp9x4iBY4P1DVCv8	192.168.10.17	36745	104.20.86.120	80	inflate_failed	-	F	zeek	ZIP
1499188960.600788	Cbjoaz2wapK9Zu9jK6	192.168.10.17	36744	104.20.86.120	80	inflate_failed	-	F	zeek	ZIP
1499188960.871828	CO97yx457FcwHys1J8	192.168.10.17	36073	199.96.57.6	80	inflate_failed	-	F	zeek	ZIP
1499188961.366320	CvpRPX3fQBl0L5yIWb	192.168.10.17	36749	104.20.86.120	80	inflate_failed	-	F	zeek	ZIP
1499188962.006581	CAkqiA2CAbjmniiWRf	192.168.10.17	34507	172.217.12.131	443	possible_split_routing	-	F	zeek	-
1499188965.921241	CBqLIv2PPpylZQ0No3	192.168.10.9	7200	192.168.10.3	49671	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499188984.746627	C8kORA1UACCp3RsWa3	192.168.10.14	55012	192.168.10.3	49671	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499188988.780895	Cf93Fq4IVaa01awkE3	192.168.10.15	56100	69.172.216.55	80	inflate_failed	-	F	zeek	ZIP
1499188988.836989	CWGip14n0g15AtQs5	192.168.10.15	56103	69.172.216.55	80	inflate_failed	-	F	zeek	ZIP
1499188988.837761	CQ3aOp1pFxIMR3aZeb	192.168.10.15	56101	69.172.216.55	80	inflate_failed	-	F	zeek	ZIP
1499188996.643738	CKoU1s20oBBb8JZ2Bg	192.168.10.15	56222	192.243.250.58	443	window_recision	-	F	zeek	-
1499189001.600982	CgjNkl3NIbsXvwOy3j	192.168.10.8	54425	23.195.253.206	443	possible_split_routing	-	F	zeek	-
1499189002.991467	CpGKTP1GGFmlNZf2P8	192.168.10.8	54457	37.140.238.33	443	possible_split_routing	-	F	zeek	-
1499189003.533412	CDqM5R2LmQlN2l7jpa	192.168.10.8	54490	192.82.242.50	443	window_recision	-	F	zeek	-
1499189003.805198	CbjYR61pnNZi1QB6Ik	192.168.10.8	54509	172.217.12.142	80	possible_split_routing	-	F	zeek	-
1499189103.379190	Cy9HBu4EWiZKCOkJi9	192.168.10.14	55063	195.93.42.19	443	window_recision	-	F	zeek	-
1499189128.925522	CAvhTrVED1VAMYP82	192.168.10.51	58146	23.66.120.199	80	inflate_failed	-	F	zeek	ZIP
1499189129.113553	CjHr4U2gk5gtL7cS1e	192.168.10.51	58871	23.208.162.59	80	inflate_failed	-	F	zeek	ZIP
1499189129.209245	CgZr7ZfXDwoQ1NCPa	192.168.10.51	58877	23.208.162.59	80	inflate_failed	-	F	zeek	ZIP
1499189129.211630	Cnrz2427LIR9pnW4Mh	192.168.10.51	58878	23.208.162.59	80	inflate_failed	-	F	zeek	ZIP
1499189129.221125	CAkF9t8h23y07fy5c	192.168.10.51	45586	23.194.140.203	80	inflate_failed	-	F	zeek	ZIP
1499189129.244679	Cjsf5w4EUF2r1JwuT6	192.168.10.51	45587	23.194.140.203	80	inflate_failed	-	F	zeek	ZIP
1499189131.917118	Cy3Otf2OKnvSGtkJQ6	192.168.10.51	58680	93.184.216.180	80	inflate_failed	-	F	zeek	ZIP
1499189132.095852	CtCvmf3qAyajYrC6ia	192.168.10.51	45619	23.194.140.203	80	inflate_failed	-	F	zeek	ZIP
1499189133.550283	CAajS834KXxlOVt7F3	192.168.10.51	54478	104.88.14.9	80	inflate_failed	-	F	zeek	ZIP
1499189133.564533	CXf5y5VydOLuKAYL	192.168.10.51	49332	209.48.71.161	80	inflate_failed	-	F	zeek	ZIP
1499189133.580001	CkU3qb4yyV1yngYIa7	192.168.10.51	59222	54.192.38.212	80	inflate_failed	-	F	zeek	ZIP
1499189134.927344	CqDQpQlgBwVzwtrbh	192.168.10.51	47359	104.27.146.117	80	inflate_failed	-	F	zeek	ZIP
1499189136.243291	Cf2onB2hG5tPpILMt6	192.168.10.51	54504	104.88.14.9	80	inflate_failed	-	F	zeek	ZIP
1499189136.245032	CgPJmr11mplTPq9sNg	192.168.10.51	54505	104.88.14.9	80	inflate_failed	-	F	zeek	ZIP
1499189136.245609	CXZM8v2lZA1HmUZSAk	192.168.10.51	50434	34.192.57.248	80	possible_split_routing	-	F	zeek	-
1499189136.351649	C8g0pt2Lcaai1bj762	192.168.10.51	60651	63.241.108.104	80	unescaped_%_in_URI	-	F	zeek	HTTP
1499189136.358508	CDEmwd4UoeS4c4ZEbg	192.168.10.51	34820	52.44.98.4	80	inflate_failed	-	F	zeek	ZIP
1499189137.224842	CvJv8YLFkgSUUQo63	192.168.10.51	55627	52.84.145.244	80	inflate_failed	-	F	zeek	ZIP
1499189145.540237	Ctyor23mRcjYmk4S38	192.168.10.51	42591	69.43.132.198	80	window_recision	-	F	zeek	-
1499189146.309048	CWw6SH1Ma6d1XzWxZa	192.168.10.51	47441	204.13.194.231	80	window_recision	-	F	zeek	-
1499189151.032941	CIHDR12C7wut9n7bvh	192.168.10.15	56375	149.174.28.138	443	window_recision	-	F	zeek	-
1499189151.707173	CnNbW32XetfoXL7x4j	192.168.10.15	56389	152.163.50.3	443	window_recision	-	F	zeek	-
1499189152.330620	CmhxFB30T6XXXRFFpa	192.168.10.15	56393	152.163.13.6	443	window_recision	-	F	zeek	-
1499189170.951335	CIFECd1YrjjhhCQW7	192.168.10.8	54555	192.168.10.50	14335	possible_split_routing	-	F	zeek	-
1499189220.572197	C4zYrq1elpL6J3Y1P6	192.168.10.8	54558	192.168.10.3	49671	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499189246.937560	CLP8GF4SLSpzfcG1ge	192.168.10.8	54570	195.248.250.109	80	inflate_failed	-	F	zeek	ZIP
1499189247.006864	ChY5MC1vCU2ih3nBw7	192.168.10.8	54571	151.101.192.175	80	inflate_failed	-	F	zeek	ZIP
1499189247.130955	CzmY8b10rpN2MfGD4f	192.168.10.8	54574	151.101.209.108	80	inflate_failed	-	F	zeek	ZIP
1499189247.193524	CQO6LI1nX7rXZMddHe	192.168.10.8	54579	184.29.128.170	80	inflate_failed	-	F	zeek	ZIP
1499189247.196935	Cg9YhE1oy5s43ETqQg	192.168.10.8	54578	184.29.128.170	80	inflate_failed	-	F	zeek	ZIP
1499189247.243327	CZGsrBnoeF4YR4Gkb	192.168.10.8	54588	52.84.59.171	80	possible_split_routing	-	F	zeek	-
1499189247.383970	CxRUUh2HOfYg9e9rmc	192.168.10.8	54592	184.29.128.170	80	possible_split_routing	-	F	zeek	-
1499189247.591548	CAMQLHFzFSIEFP0b	192.168.10.8	54605	195.248.250.150	80	possible_split_routing	-	F	zeek	-
1499189247.925136	C4kAQq3PrXWhNBTPFc	192.168.10.8	54612	208.111.171.216	80	inflate_failed	-	F	zeek	ZIP
1499189247.937661	ChzO7kezn3kTvF99k	192.168.10.8	54614	208.111.171.216	80	inflate_failed	-	F	zeek	ZIP
1499189247.938241	Clw9nI3VAcVbUTQCUa	192.168.10.8	54613	208.111.171.216	80	inflate_failed	-	F	zeek	ZIP
1499189248.341292	CTztsT3lxMdQRuxw4c	192.168.10.8	54627	23.15.4.8	80	possible_split_routing	-	F	zeek	-
1499189249.157453	Cs4YcM3t1kcftNigYg	192.168.10.8	54634	69.172.216.55	80	inflate_failed	-	F	zeek	ZIP
1499189249.173607	Cukzp83elw0Y3nQY5e	192.168.10.8	54638	69.172.216.55	80	inflate_failed	-	F	zeek	ZIP
1499189249.176807	CB4Aii4n2ZAlsJfNgb	192.168.10.8	54640	68.67.178.196	80	possible_split_routing	-	F	zeek	-
1499189250.427770	CKrp7z1MqES0llbrZj	192.168.10.8	54661	52.84.145.25	80	inflate_failed	-	F	zeek	ZIP
1499189251.370500	C4kEkl2U5gZA0L5aJi	192.168.10.8	54704	54.85.233.246	80	possible_split_routing	-	F	zeek	-
1499189251.909236	C22MOo3f5W34vHvGQ9	192.168.10.8	54727	172.217.10.225	443	possible_split_routing	-	F	zeek	-
1499189251.960558	CwhIYr2XLjDJfWqYbi	192.168.10.8	54730	172.217.9.226	80	inflate_failed	-	F	zeek	ZIP
1499189253.797026	CiB6532CvB2O2KhI3j	192.168.10.8	54809	89.163.159.100	80	inflate_failed	-	F	zeek	ZIP
1499189253.952855	CUeOc7hRONTIzVyvg	192.168.10.8	54813	178.255.83.1	80	possible_split_routing	-	F	zeek	-
1499189303.022008	C636181kr4LQ9CVGUa	192.168.10.25	59268	52.84.145.117	443	possible_split_routing	-	F	zeek	-
1499189321.469090	CeZE9Eh3Gvfl7q0c	192.168.10.25	59284	172.217.5.227	80	inflate_failed	-	F	zeek	ZIP
1499189360.387078	CpHe2C27Y23NIpPOs9	192.168.10.25	59298	172.217.5.227	80	inflate_failed	-	F	zeek	ZIP
1499189371.224912	CcAmW32WUJVpHFnWI9	192.168.10.8	54836	66.198.178.59	443	possible_split_routing	-	F	zeek	-
1499189371.887242	CmoLtF1VAY9kJKGpJg	192.168.10.51	52983	172.217.12.166	443	possible_split_routing	-	F	zeek	-
1499189373.844787	CagznB3lKBfXyu6wjj	192.168.10.8	54882	203.130.53.126	443	possible_split_routing	-	F	zeek	-
1499189376.854590	CO9mvu1WzmO5tdomz3	192.168.10.8	54907	66.102.255.45	443	possible_split_routing	-	F	zeek	-
